¦~«×,ªÑ²¼¥N¸¹,ªÑ²¼¦WºÙ,°òª÷¥N¸¹,°òª÷Â²ºÙ,°òª÷¤¤¤å¦WºÙ,°òª÷­^¤å¦WºÙ,ETFÃþ«¬¥N¸¹,ETFÃþ«¬,¼Ðªº°Ï°ì¥N¸¹,¼Ðªº°Ï°ì,°òª÷Ãþ«¬,°lÂÜ«ü¼Æ¤¤¤å¦WºÙ,°lÂÜ«ü¼Æ­^¤å¦WºÙ,°lÂÜ«ü¼Æ¹ïÀ³¥N¸¹,«ü¼Æ°lÂÜ¤è¦¡,«ü¼Æ½s»s¾÷ºc,³sµ²¤§¼ÐªºETF,¼ÐªºETF°lÂÜ¤è¦¡,¼ÐªºETF¶O¥Î,°òª÷²Î½s,°ê»ÚÃÒ¨é½s½X,°òª÷¤W¥«¤é´Á,°òª÷¦¨¥ß¤é´Á,¤W¥«¤WÂd,ºb±ì­¿¼Æ,¥[±¾ETF,¥]§t¥~°ê¦¨¥÷ªÑ,¬O§_°t®§,­ì¹ô¹ô§O,¥æ©ö¹ô§O,°lÂÜ«ü¼Æ¹ô§O,°ê¤º«OºÞ»È¦æ¥N¸¹,°ê¤º«OºÞ»È¦æ,°ê¥~«OºÞ»È¦æ¥N¸¹,°ê¥~«OºÞ»È¦æ,¥æ©ö³æ¦ì,¥æ©ö»ù®æ,¥æ©ö®É¶¡,¤É­°³æ¦ì,º¦¶^´T«×(%),«H¥Î¥æ©ö,ÃÒ¨é¥æ©öµ|,¥æ©ö¤âÄò¶O¶O²v,ºÞ²z¶O(%),«OºÞ¶O(%),°òª÷¸g²z¤½¥q,¥ÓÁÊ¶R¦^¤è¦¡,¥ÓÁÊ¶R¦^¥Ó³ø®É¶¡,¥ÓÁÊ¶R¦^°ò¥»³æ¦ì(¤d),¥ÓÁÊ¤âÄò¶O(%),¶R¦^¤âÄò¶O(%),°òª÷Á`¾÷,°òª÷¦a§},°òª÷¸³¨Æªø,°òª÷µo¨¥¤H,°òª÷Á`¸g²z,°òª÷¥N²zµo¨¥¤H,°òª÷§ë¸ê¸g²z¤H,°òª÷Á`¥N²z¤H,¹L¤á¾÷ºc,¹L¤á¹q¸Ü,¹L¤á¦a§},³Æµù,RTIME
2019,00650L,FH­»´ä¥¿2,98637958,FH­»´ä¥¿2,´_µØ­»´äETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´_µØùÚ¥Í³æ¤é¥¿¦V¤G­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Fuh Hwa Daily Hang Seng Leveraged 2X ETF,L,ºb±ì«ü¼ÆªÑ²¼«¬,HK,­»´ä,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,ùÚ«üºb±ì«ü¼Æ,,HSILI,¦X¦¨½Æ»sªk,ùÚ¥Í«ü¼Æ¦³­­¤½¥q,,,,42329863,TW00000650L0,20160127,20160113,1,2,,¬O,¤£°t®§,,NTD,HKD,5847,¥É¤s°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,¨C¨ü¯qÅv³æ¦ì¥«»ù¥¼º¡50¤¸ªÌ¬°0.01¤¸¡F50¤¸¥H¤W¬°0.05¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.17,´_µØÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤¤¤È12®É,500,³Ì°ª¤£±o¶W¹L¨C¨ü¯qÅv³æ¦ì²b¸ê²£»ù­È¤§3%,¸Ô¤½¶}»¡©ú®Ñ,(02)8161-6800,¥x¥_¥«¤K¼w¸ô¤G¬q308¸¹8¼Ó,§ù«T¶¯,©P½÷±Ò,©P½÷±Ò,ªô©ú±j,±d·¶¯u,,»OÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,(02)2719-5805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,292200611
2019,00651R,FH­»´ä¤Ï1,98637959,FH­»´ä¤Ï1,´_µØ­»´äETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´_µØùÚ¥Í³æ¤é¤Ï¦V¤@­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Fuh Hwa Daily Hang Seng Inversed ETF,R,¤Ï¦V«ü¼ÆªÑ²¼«¬,HK,­»´ä,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,ùÚ«üµu­Ü«ü¼Æ,,HSISI,¦X¦¨½Æ»sªk,ùÚ¥Í«ü¼Æ¦³­­¤½¥q,,,,42329879,TW00000651R5,20160127,20160113,1,-1,,¬O,¤£°t®§,,NTD,HKD,5847,¥É¤s°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,¨C¨ü¯qÅv³æ¦ì¥«»ù¥¼º¡50¤¸ªÌ¬°0.01¤¸¡F50¤¸¥H¤W¬°0.05¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.17,´_µØÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤¤¤È12®É,500,³Ì°ª¤£±o¶W¹L¨C¨ü¯qÅv³æ¦ì²b¸ê²£»ù­È¤§3%,¸Ô¤½¶}»¡©ú®Ñ,(02)8161-6800,¥x¥_¥«¤K¼w¸ô¤G¬q308¸¹8¼Ó,§ù«T¶¯,©P½÷±Ò,©P½÷±Ò,ªô©ú±j,±d·¶¯u,,»OÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,(02)2719-5805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,292857749
2019,00652,´I¨¹¦L«×,98638007,´I¨¹¦L«×,´I¨¹¦L«×ETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´I¨¹¦L«×NIFTYÃÒ¨é§ë¸ê«H°U°òª÷,Fubon NIFTY ETF,O,¸ó°ê§ë¸êªÑ²¼«¬,IN,¦L«×,°ê¥~¦¨¤ÀÃÒ¨é«ü¼ÆªÑ²¼«¬°òª÷,NIFTY«ü¼Æ,,NIFTY.IN,³Ì¨Î¤Æ,India Index Services & Products Limited,,,,42376963,TW0000065200,20160329,20160316,1,1,,¬O,¤£°t®§,,NTD,INR,5841,¤¤°ê«H°U°Ó·~»È¦æ,325,­»´ä¤W®ü¶×Â×»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,¨C¨ü¯qÅv³æ¦ì¥«»ù¥¼º¡50¤¸ªÌ¬°1¤À¡F50¤¸¥H¤W¬°5¤À,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.99,0.26,´I¨¹ÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤U¤È1®É30¤À,500,¤£¶W¹L2%,¤£¶W¹L2%,(02)8771-6688,¥x¥_¥«´°¤Æ«n¸ô¤@¬q108¸¹8¼Ó,­J¼w¿³,­J¼w¿³,§õ©ú¦{,§õ©ú¦{,Â²§B®e,´I¨¹§ë«H,´I¨¹ÃÒ¨é§ë¸ê«H°UªÑ¦³­­¤½¥q,(02)8771-6688,¥x¥_¥«´°¤Æ«n¸ô¤@¬q108¸¹8¼Ó,,292200611
2019,00653L,´I¨¹¦L«×¥¿2,98638009,´I¨¹¦L«×¥¿2,´I¨¹¦L«×ETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´I¨¹¦L«×NIFTY³æ¤é¥¿¦V¨â­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Fubon NIFTY 2X Leveraged Index ETF,L,ºb±ì«ü¼ÆªÑ²¼«¬,IN,¦L«×,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,NIFTY¥¿¦V2­¿«ü¼Æ,,NIFTYP2.IN,³Ì¨Î¤Æ,India Index Services & Products Limited,,,,42376990,TW00000653L4,20160329,20160316,1,2,,¬O,¤£°t®§,,NTD,INR,5841,¤¤°ê«H°U°Ó·~»È¦æ,325,­»´ä¤W®ü¶×Â×»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,¨C¨ü¯qÅv³æ¦ì¥«»ù¥¼º¡50¤¸ªÌ¬°1¤À¡F50¤¸¥H¤W¬°5¤À,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.99,0.23,´I¨¹ÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤U¤È1®É30¤À,500,¤£¶W¹L2%,¤£¶W¹L2%,(02)8771-6688,¥x¥_¥«´°¤Æ«n¸ô¤@¬q108¸¹8¼Ó,­J¼w¿³,­J¼w¿³,§õ©ú¦{,§õ©ú¦{,Öß·ç¯q,´I¨¹§ë«H,´I¨¹ÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,(02)8771-6688,¥x¥_¥«´°¤Æ«n¸ô¤@¬q108¸¹8¼Ó,,292457643
2019,00654R,´I¨¹¦L«×¤Ï1,98638008,´I¨¹¦L«×¤Ï1,´I¨¹¦L«×ETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´I¨¹¦L«×NIFTY³æ¤é¤Ï¦V¤@­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Fubon NIFTY -1 Inverse Index ETF,R,¤Ï¦V«ü¼ÆªÑ²¼«¬,IN,¦L«×,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,NIFTY¤Ï¦V1­¿«ü¼Æ,,NIFTYP1.IN,³Ì¨Î¤Æ,India Index Services & Products Limited,,,,42376984,TW00000654R9,20160329,20160316,1,-1,,¬O,¤£°t®§,,NTD,INR,5841,¤¤°ê«H°U°Ó·~»È¦æ,325,­»´ä¤W®ü¶×Â×»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,¨C¨ü¯qÅv³æ¦ì¥«»ù¥¼º¡50¤¸ªÌ¬°1¤À¡F50¤¸¥H¤W¬°5¤À,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.99,0.23,´I¨¹ÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤U¤È1®É30¤À,500,¤£¶W¹L2%,¤£¶W¹L2%,(02)8771-6688,¥x¥_¥«´°¤Æ«n¸ô¤@¬q108¸¹8¼Ó,­J¼w¿³,­J¼w¿³,§õ©ú¦{,§õ©ú¦{,Â²§B®e,´I¨¹§ë«H,´I¨¹ÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,(02)8771-6688,¥x¥_¥«´°¤Æ«n¸ô¤@¬q108¸¹8¼Ó,,292200611
2019,00655L,°ê®õ¤¤°êA50¥¿2,98637988,°ê®õ¤¤°êA50¥¿2,°ê®õA50³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´I®É¤¤°êA50³æ¤é¥¿¦V2­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Cathay FTSE China A50 Daily Leveraged 2X ETF,L,ºb±ì«ü¼ÆªÑ²¼«¬,CN,¤¤°ê,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,´I®É¤¤°êA50¨â­¿ºb±ì«ü¼Æ,,XIN9I2L.CN,¦X¦¨½Æ»sªk,´I®É«ü¼Æ¤½¥q,,,,42385148,TW00000655L9,20160318,20160308,1,2,,¬O,¤£°t®§,,NTD,CNY,5847,¥É¤s°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,50¤¸¥H¤W¬°0.05¤¸50¤¸¥H¤U¬°0.01¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.21,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤¤¤È1®É30¤À,500,³Ì°ª2.0%,³Ì°ª2.0%,0227008399,¥x¥_¥«¤j¦w°Ï´°¤Æ«n¸ô¤G¬q39¸¹6¼Ó,±i¿ü,§d´f§g,±i¹l¤t,±i¥Ã½÷,´å¤é³Ç,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,¥xÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,0227195805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,293957741
2019,00656R,°ê®õ¤¤°êA50¤Ï1,98637987,°ê®õ¤¤°êA50¤Ï1,°ê®õA50³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´I®É¤¤°êA50³æ¤é¤Ï¦V1­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Cathay FTSE China A50 Daily Inversed ETF,R,¤Ï¦V«ü¼ÆªÑ²¼«¬,CN,¤¤°ê,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,´I®É¤¤°êA50¤Ï¦V«ü¼Æ,,XIN9I1I.CN,¦X¦¨½Æ»sªk,´I®É«ü¼Æ¤½¥q,,,,42385127,TW00000656R4,20160318,20160308,1,-1,,¬O,¤£°t®§,,NTD,CNY,5847,¥É¤s°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,50¤¸¥H¤W¬°0.05¤¸50¤¸¥H¤U¬°0.01¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.18,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤¤¤È1®É30¤À,500,³Ì°ª2.0%,³Ì°ª2.0%,0227008399,¥x¥_¥«¤j¦w°Ï´°¤Æ«n¸ô¤G¬q39¸¹6¼Ó,±i¿ü,§d´f§g,±i¹l¤t,±i¥Ã½÷,·¨¤l¼z,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,¥xÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,0227195805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,292200611
2019,00657,°ê®õ¤é¸g225,98638076,°ê®õ¤é¸g225,°ê®õ¤é¥»ETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§¤é¸g225ÃÒ¨é§ë¸ê«H°U°òª÷,Cathay Nikkei 225 Currency-hedged ETF Fund,O,¸ó°ê§ë¸êªÑ²¼«¬,JP,¤é¥»,°ê¥~¦¨¤ÀÃÒ¨é«ü¼ÆªÑ²¼«¬°òª÷,¤é¸g225,,#N225,§¹¥þ½Æ»sªk,¤é¥»¸gÀÙ·s»D¦³­­¤½¥q,,,,42389475,TW0000065705,20160509,20160425,1,1,,¬O,¤£°t®§,,NTD,JPY,5838,µØ«n°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,50¤¸¥H¤W¬°0.05¤¸50¤¸¥H¤U¬°0.01¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.20,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^(·s»O¹ô),¤W¤È9®É¦Ü¤¤¤È12®É,500,³Ì°ª2.0%,³Ì°ª2.0%,0227008399,¥x¥_¥«¤j¦w°Ï´°¤Æ«n¸ô¤G¬q39¸¹6¼Ó,±i¿ü,§d´f§g,±i¹l¤t,±i¥Ã½÷,´å¤é³Ç,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,¥xÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,0227195805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,292200611
2019,00657K,°ê®õ¤é¸g225+U,98638076,°ê®õ¤é¸g225+U,°ê®õ¤é¸g225ÃÒ¨é§ë¸ê«H°U°òª÷(¥[±¾¬ü¤¸¨ü¯q¾ÌÃÒ)-°ê¥~¦¨¥÷/¥[±¾¥~¹ôÃÒ¨é«ü¼ÆªÑ²¼«¬°òª÷,Cathay Nikkei 225 Currency-hedged ETF Fund(USD),K,¥[±¾¦¡«ü¼ÆªÑ²¼«¬,JP,¤é¥»,°ê¥~¦¨¥÷/¥[±¾¥~¹ôÃÒ¨é«ü¼ÆªÑ²¼«¬°òª÷,¤é¸g225,,#N225,§¹¥þ½Æ»sªk,¤é¥»¸gÀÙ·s»D¦³­­¤½¥q,,,,42389475,TW00000657K7,20171024,20171024,1,1,00657,¬O,¤£°t®§,,USD,JPY,5838,µØ«n°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,100,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,50¤¸¥H¤W¬°0.05¤¸50¤¸¥H¤U¬°0.01¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.20,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^(·s»O¹ô),¤W¤È9®É¦Ü¤¤¤È12®É,500,³Ì°ª2.0%,³Ì°ª2.0%,0227008399,¥x¥_¥«¤j¦w°Ï´°¤Æ«n¸ô¤G¬q39¸¹6¼Ó,±i¿ü,§d´f§g,±i¹l¤t,±i¥Ã½÷,´å¤é³Ç,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,¥xÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,0227195805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,292200611
2019,00658L,°ê®õ¤é¥»¥¿2,98638078,°ê®õ¤é¥»¥¿2,°ê®õ¤é¥»ETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´I®É¤é¥»³æ¤é¥¿¦V2­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Cathay FTSE Japan Daily Leveraged 2X ETF Fund,L,ºb±ì«ü¼ÆªÑ²¼«¬,JP,¤é¥»,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,´I®É¤é¥»³æ¤é¥¿¦V2­¿«ü¼Æ,,WIJPN2L.JP,¦X¦¨½Æ»sªk,´I®É«ü¼Æ¤½¥q,,,,42389496,TW00000658L3,20160509,20160425,1,2,,¬O,¤£°t®§,,NTD,JPY,5843,¥üÂ×°ê»Ú°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,50¤¸¥H¤W¬°0.05¤¸50¤¸¥H¤U¬°0.01¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.21,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤U¤È1®É30¤À,500,³Ì°ª2.0%,³Ì°ª2.0%,0227008399,¥x¥_¥«¤j¦w°Ï´°¤Æ«n¸ô¤G¬q39¸¹6¼Ó,±i¿ü,§d´f§g,±i¹l¤t,±i¥Ã½÷,´å¤é³Ç,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,¥xÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,0227195805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,292200611
2019,00659R,°ê®õ¤é¥»¤Ï1,98638077,°ê®õ¤é¥»¤Ï1,°ê®õ¤é¥»ETF³Ê«¬ÃÒ¨é§ë¸ê«H°U°òª÷¤§´I®É¤é¥»³æ¤é¤Ï¦V1­¿ÃÒ¨é§ë¸ê«H°U°òª÷,Cathay FTSE Japan Daily Inversed ETF Fund,R,¤Ï¦V«ü¼ÆªÑ²¼«¬,JP,¤é¥»,ºb±ì/¤Ï¦V«ü¼ÆªÑ²¼«¬°òª÷,´I®É¤é¥»³æ¤é¤Ï¦V1­¿«ü¼Æ,,WIJPN1I.JP,¦X¦¨½Æ»sªk,´I®É«ü¼Æ¤½¥q,,,,42389480,TW00000659R8,20160509,20160425,1,-1,,¬O,¤£°t®§,,NTD,JPY,5843,¥üÂ×°ê»Ú°Ó·~»È¦æ,030,¬ü°Ó¹D´I»È¦æ,1000,¨C¨ü¯qÅv³æ¦ì¬°·Ç,»OÆWÃÒ¨é¥æ©ö©Ò¶}½L¤é¤W¤È9:00~¤U¤È1:30,50¤¸¥H¤W¬°0.05¤¸50¤¸¥H¤U¬°0.01¤¸,,¤W¥«·í¤é§Y¾A¥Î¡A¥B¿Ä¨é½æ¥XµL¥­½L¥H¤U¤£±o©ñªÅ­­¨î,0.001,¦P¤W¥«ÃÒ¨é¡A¥ÑÃÒ¨é°Ó­q©w¡A¦ý¤£±o¶W¹L¤d¤À¤§¤@ÂI¥|¤G¤­,0.95,0.18,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,²{ª÷¥ÓÁÊ/Å«¦^,¤W¤È9®É¦Ü¤U¤È13®É30¤À,500,³Ì°ª2.0%,³Ì°ª2.0%,0227008399,¥x¥_¥«¤j¦w°Ï´°¤Æ«n¸ô¤G¬q39¸¹6¼Ó,±i¿ü,§d´f§g,±i¹l¤t,±i¥Ã½÷,´å¤é³Ç,°ê®õÃÒ¨é§ë¸ê«H°UªÑ¥÷¦³­­¤½¥q,¥xÆW¶°¤¤«OºÞµ²ºâ©ÒªÑ¥÷¦³­­¤½¥q,0227195805,¥x¥_¥«´_¿³¥_¸ô363¸¹11¼Ó,,292200611
